customer_id,login_freq_week1,login_freq_week12,session_duration_week1,session_duration_week12,features_used_week1,features_used_week12,response_delay_week1,response_delay_week12,inactivity_gaps,action_interval_increase_pct,churn,engagement_momentum,behavioral_drift,silence_index,response_degradation,session_decay_rate,consistency_score
CUST_00186,26,23,47,36,7,7,1,4,2,39.74486141904729,0,-11.538461538461538,0.0,2.794897228380946,300.0,23.404255319148938,93.0
CUST_00187,23,18,36,47,10,10,1,1,0,6.85181867837602,0,-21.73913043478261,0.0,0.1370363735675204,0.0,-30.555555555555557,92.0
CUST_00188,25,24,44,32,8,8,3,3,1,19.647729393324155,0,-4.0,0.0,1.392954587866483,0.0,27.27272727272727,93.5
CUST_00189,22,25,40,44,10,10,2,4,0,18.417890493288482,0,13.636363636363635,0.0,0.36835780986576966,100.0,-10.0,96.5
CUST_00190,24,25,39,48,7,10,2,3,1,36.07000561481534,0,4.166666666666666,-42.857142857142854,1.7214001122963067,50.0,-23.076923076923077,95.0
CUST_00191,20,24,50,47,10,7,3,2,0,28.628513570206298,0,20.0,30.0,0.572570271404126,-33.33333333333333,6.0,96.5
CUST_00192,18,2,39,10,9,2,2,19,8,211.55661139840575,1,-88.88888888888889,77.77777777777779,12.231132227968114,850.0,74.35897435897436,77.5
CUST_00193,22,8,26,7,10,2,3,13,15,221.75564750151017,1,-63.63636363636363,80.0,19.435112950030202,333.33333333333337,73.07692307692307,83.5
CUST_00194,20,23,47,38,9,8,3,4,1,47.86686980967191,0,15.0,11.11111111111111,1.9573373961934384,33.33333333333333,19.148936170212767,94.0
CUST_00195,22,19,39,37,8,9,2,4,2,28.024379511810977,0,-13.636363636363635,-12.5,2.5604875902362196,100.0,5.128205128205128,97.5
CUST_00196,19,4,28,14,10,4,2,13,7,193.56789779894035,1,-78.94736842105263,60.0,10.871357955978807,550.0,50.0,85.5
CUST_00197,19,21,44,48,9,9,1,2,2,46.65119668916539,0,10.526315789473683,0.0,2.933023933783308,100.0,-9.090909090909092,97.0
CUST_00198,20,17,49,46,8,7,1,2,1,2.6245553419731396,0,-15.0,12.5,1.052491106839463,100.0,6.122448979591836,97.0
CUST_00199,25,17,34,28,8,9,3,4,3,32.52693459371327,0,-32.0,-12.5,3.6505386918742655,33.33333333333333,17.647058823529413,93.0
CUST_00200,19,4,34,15,6,1,3,17,8,230.2728415340407,1,-78.94736842105263,83.33333333333334,12.605456830680815,466.6666666666667,55.88235294117647,83.0
CUST_00201,15,3,38,7,6,4,2,10,9,281.5114751876885,1,-80.0,33.33333333333333,14.630229503753771,400.0,81.57894736842105,78.5
CUST_00202,27,25,33,38,9,9,3,4,1,42.552986928899834,0,-7.4074074074074066,0.0,1.8510597385779968,33.33333333333333,-15.151515151515152,96.5
CUST_00203,21,17,40,33,10,8,3,2,0,36.83089477461285,0,-19.047619047619047,20.0,0.736617895492257,-33.33333333333333,17.5,94.5
CUST_00204,24,7,31,7,10,4,2,16,10,163.01066547725338,1,-70.83333333333334,60.0,13.260213309545067,700.0,77.41935483870968,79.5
CUST_00205,20,18,45,38,8,6,2,4,1,22.336776090322672,0,-10.0,25.0,1.4467355218064535,100.0,15.555555555555555,95.5
CUST_00206,23,20,48,46,7,8,3,3,1,3.106216590026806,0,-13.043478260869565,-14.285714285714285,1.0621243318005362,0.0,4.166666666666666,97.5
CUST_00207,22,18,42,44,9,6,3,3,2,30.73127240719245,0,-18.181818181818183,33.33333333333333,2.614625448143849,0.0,-4.761904761904762,97.0
CUST_00208,20,23,34,42,9,9,3,4,1,38.092980998555355,0,15.0,0.0,1.7618596199711072,33.33333333333333,-23.52941176470588,94.5
CUST_00209,27,17,46,42,9,6,3,1,0,41.43870269792126,0,-37.03703703703704,33.33333333333333,0.8287740539584252,-66.66666666666666,8.695652173913043,93.0
CUST_00210,18,6,42,7,7,3,3,15,6,252.04428569086062,1,-66.66666666666666,57.14285714285714,11.040885713817213,400.0,83.33333333333334,76.5
CUST_00211,22,2,41,12,6,4,1,16,11,218.5197713567814,1,-90.9090909090909,33.33333333333333,15.370395427135628,1500.0,70.73170731707317,75.5
CUST_00212,25,26,39,28,10,8,1,2,0,2.2644901363914394,0,4.0,20.0,0.04528980272782879,100.0,28.205128205128204,94.0
CUST_00213,19,24,31,30,10,6,2,4,1,38.44860312917414,0,26.31578947368421,40.0,1.7689720625834826,100.0,3.225806451612903,97.0
CUST_00214,25,5,36,11,9,4,2,9,15,294.62165645710286,1,-80.0,55.55555555555556,20.892433129142056,350.0,69.44444444444444,77.5
CUST_00215,17,7,36,6,7,4,3,10,8,275.22324175030735,1,-58.82352941176471,42.857142857142854,13.504464835006146,233.33333333333334,83.33333333333334,80.0
CUST_00216,19,5,42,11,10,4,1,11,12,201.923960248144,1,-73.68421052631578,60.0,16.03847920496288,1000.0,73.80952380952381,77.5
CUST_00217,19,16,43,47,7,7,1,1,0,29.697207373967867,0,-15.789473684210526,0.0,0.5939441474793573,0.0,-9.30232558139535,96.5
CUST_00218,28,16,37,29,10,9,1,2,0,7.00677875574523,0,-42.857142857142854,10.0,0.1401355751149046,100.0,21.62162162162162,90.0
CUST_00219,18,8,43,10,10,3,1,12,7,297.85433410876885,1,-55.55555555555556,70.0,12.957086682175376,1100.0,76.74418604651163,78.5
CUST_00220,24,20,38,29,8,9,3,4,0,48.61451176718429,0,-16.666666666666664,-12.5,0.9722902353436857,33.33333333333333,23.684210526315788,93.5
CUST_00221,25,5,41,10,9,4,1,12,11,177.5818468120874,1,-80.0,55.55555555555556,14.551636936241747,1100.0,75.60975609756098,74.5
CUST_00222,21,19,39,32,10,6,3,4,3,27.864337909963655,0,-9.523809523809524,40.0,3.557286758199273,33.33333333333333,17.94871794871795,95.5
CUST_00223,21,20,36,38,7,9,2,1,1,2.57683145570069,0,-4.761904761904762,-28.57142857142857,1.0515366291140138,-50.0,-5.555555555555555,98.5
CUST_00224,27,25,31,30,8,10,3,2,3,10.444454427612515,0,-7.4074074074074066,-25.0,3.20888908855225,-33.33333333333333,3.225806451612903,98.5
CUST_00225,19,2,31,8,6,4,1,19,14,255.5652874013556,1,-89.47368421052632,33.33333333333333,19.111305748027114,1800.0,74.19354838709677,80.0
CUST_00226,21,24,40,37,10,9,3,3,2,13.07808136926763,0,14.285714285714285,10.0,2.2615616273853525,0.0,7.5,97.0
CUST_00227,25,23,33,43,9,7,2,3,3,2.2857723990547365,0,-8.0,22.22222222222222,3.045715447981095,50.0,-30.303030303030305,94.0
CUST_00228,17,2,33,13,10,4,2,10,8,199.479792896679,1,-88.23529411764706,60.0,11.98959585793358,400.0,60.60606060606061,82.5
CUST_00229,21,23,47,48,9,8,2,4,3,8.41168229757705,0,9.523809523809524,11.11111111111111,3.168233645951541,100.0,-2.127659574468085,98.5
CUST_00230,17,3,42,12,7,1,3,8,6,291.77821668013473,1,-82.35294117647058,85.71428571428571,11.835564333602694,166.66666666666669,71.42857142857143,78.0
CUST_00231,18,22,34,48,8,6,3,2,0,10.935983622719686,0,22.22222222222222,25.0,0.21871967245439372,-33.33333333333333,-41.17647058823529,91.0
CUST_00232,18,25,50,47,10,9,1,1,3,0.5925484063946218,0,38.88888888888889,10.0,3.0118509681278924,0.0,6.0,95.0
CUST_00233,22,24,39,28,10,7,1,1,1,12.04844161567541,0,9.090909090909092,30.0,1.2409688323135082,0.0,28.205128205128204,93.5
CUST_00234,22,21,38,40,7,8,2,4,1,49.511651581986364,0,-4.545454545454546,-14.285714285714285,1.9902330316397272,100.0,-5.263157894736842,98.5
CUST_00235,28,17,50,48,7,6,2,4,3,27.635071976484767,0,-39.285714285714285,14.285714285714285,3.552701439529695,100.0,4.0,93.5
CUST_00236,18,18,32,43,10,8,3,1,0,11.488324855050836,0,0.0,20.0,0.2297664971010167,-66.66666666666666,-34.375,94.5
CUST_00237,24,5,33,5,6,3,3,17,15,154.93526702302077,1,-79.16666666666666,50.0,18.098705340460416,466.6666666666667,84.84848484848484,76.5
CUST_00238,20,2,31,14,7,4,1,12,7,234.59372994356474,1,-90.0,42.857142857142854,11.691874598871294,1100.0,54.83870967741935,82.5
CUST_00239,24,26,47,38,10,7,3,1,2,2.68482159736968,0,8.333333333333332,30.0,2.053696431947394,-66.66666666666666,19.148936170212767,94.5
CUST_00240,19,21,49,47,10,8,1,3,3,24.530172805539664,0,10.526315789473683,20.0,3.4906034561107933,200.0,4.081632653061225,98.0
CUST_00241,24,22,35,46,10,6,3,3,1,35.655426633919284,0,-8.333333333333332,40.0,1.7131085326783857,0.0,-31.428571428571427,93.5
CUST_00242,20,22,50,32,10,8,2,1,0,0.25976111850150585,0,10.0,20.0,0.005195222370030117,-50.0,36.0,90.0
CUST_00243,23,20,33,32,7,7,2,4,3,5.164646367081216,0,-13.043478260869565,0.0,3.1032929273416245,100.0,3.0303030303030303,98.0
CUST_00244,26,17,49,47,9,9,1,3,3,19.389977968919688,0,-34.61538461538461,0.0,3.3877995593783936,200.0,4.081632653061225,94.5
CUST_00245,26,19,48,44,8,9,1,2,2,15.056563268753436,0,-26.923076923076923,-12.5,2.301131265375069,100.0,8.333333333333332,94.5
CUST_00246,19,18,43,36,10,8,2,1,2,12.584986889445144,0,-5.263157894736842,20.0,2.2516997377889028,-50.0,16.27906976744186,96.0
CUST_00247,28,23,49,47,8,9,1,2,2,0.3383684712735757,0,-17.857142857142858,-12.5,2.0067673694254715,100.0,4.081632653061225,96.5
CUST_00248,27,22,40,42,9,9,3,2,2,16.033257768754382,0,-18.51851851851852,0.0,2.320665155375088,-33.33333333333333,-5.0,96.5
CUST_00249,18,5,35,7,9,3,2,19,15,223.65109693381535,1,-72.22222222222221,66.66666666666666,19.473021938676307,850.0,80.0,79.5
CUST_00250,21,21,42,36,10,8,1,2,1,34.08563165650438,0,0.0,20.0,1.6817126331300876,100.0,14.285714285714285,97.0
CUST_00251,25,19,44,37,7,9,3,4,1,31.66680198268318,0,-24.0,-28.57142857142857,1.6333360396536636,33.33333333333333,15.909090909090908,93.5
CUST_00252,28,18,43,40,7,9,3,4,3,26.718370060105855,0,-35.714285714285715,-28.57142857142857,3.5343674012021173,33.33333333333333,6.976744186046512,93.5
CUST_00253,21,6,26,10,10,1,1,20,8,248.64024668711485,1,-71.42857142857143,90.0,12.972804933742296,1900.0,61.53846153846154,84.5
CUST_00254,28,25,31,46,10,8,2,1,0,4.930327929086376,0,-10.714285714285714,20.0,0.09860655858172752,-50.0,-48.38709677419355,91.0
CUST_00255,26,24,48,46,8,9,2,4,3,38.6171116231216,0,-7.6923076923076925,-12.5,3.772342232462432,100.0,4.166666666666666,98.0
CUST_00256,26,18,41,28,10,6,2,4,0,5.803466897948733,0,-30.76923076923077,40.0,0.11606933795897467,100.0,31.70731707317073,89.5
CUST_00257,17,4,34,10,9,2,3,15,10,221.42437968137455,1,-76.47058823529412,77.77777777777779,14.42848759362749,400.0,70.58823529411765,81.5
CUST_00258,25,21,32,37,7,6,1,3,0,33.8569666445442,0,-16.0,14.285714285714285,0.677139332890884,200.0,-15.625,95.5
CUST_00259,21,24,35,45,8,8,3,4,3,11.592777370570516,0,14.285714285714285,0.0,3.2318555474114103,33.33333333333333,-28.57142857142857,93.5
CUST_00260,20,18,50,41,10,6,3,2,3,29.610157918018416,0,-10.0,40.0,3.5922031583603684,-33.33333333333333,18.0,94.5
CUST_00261,21,19,38,30,7,10,1,3,2,9.853713757377275,0,-9.523809523809524,-42.857142857142854,2.1970742751475454,200.0,21.052631578947366,95.0
CUST_00262,28,23,46,48,9,10,2,4,0,17.39623187183772,0,-17.857142857142858,-11.11111111111111,0.3479246374367544,100.0,-4.3478260869565215,96.5
CUST_00263,24,3,34,14,10,1,3,10,10,167.6792478992485,1,-87.5,90.0,13.353584957984971,233.33333333333334,58.82352941176471,79.5
CUST_00264,20,21,34,44,10,9,3,2,3,21.151939103660617,0,5.0,10.0,3.4230387820732124,-33.33333333333333,-29.411764705882355,94.5
CUST_00265,26,26,35,45,8,9,2,2,1,15.729000733042215,0,0.0,-12.5,1.3145800146608444,0.0,-28.57142857142857,95.0
CUST_00266,18,21,30,43,8,7,2,4,3,34.23483352799933,0,16.666666666666664,12.5,3.6846966705599864,100.0,-43.333333333333336,92.0
CUST_00267,25,23,35,30,7,7,2,1,2,11.242170832160342,0,-8.0,0.0,2.224843416643207,-50.0,14.285714285714285,96.5
CUST_00268,25,25,45,45,7,10,1,3,2,27.10216895588149,0,0.0,-42.857142857142854,2.54204337911763,200.0,0.0,100.0
CUST_00269,22,6,31,11,6,2,2,8,12,189.42228371118415,1,-72.72727272727273,66.66666666666666,15.788445674223683,300.0,64.51612903225806,82.0
CUST_00270,16,5,28,8,7,3,3,17,15,214.22505918813675,1,-68.75,57.14285714285714,19.284501183762735,466.6666666666667,71.42857142857143,84.5
CUST_00271,21,19,31,46,9,10,2,2,2,48.95000782014942,0,-9.523809523809524,-11.11111111111111,2.9790001564029884,0.0,-48.38709677419355,91.5
CUST_00272,27,20,46,31,8,9,1,3,1,35.07132636982158,0,-25.925925925925924,-12.5,1.7014265273964315,200.0,32.608695652173914,89.0
CUST_00273,20,21,37,40,10,7,3,3,3,18.75861639231135,0,5.0,30.0,3.375172327846227,0.0,-8.108108108108109,98.0
CUST_00274,19,22,46,36,9,9,2,3,0,43.445388143560024,0,15.789473684210526,0.0,0.8689077628712005,50.0,21.73913043478261,93.5
CUST_00275,16,7,39,15,8,1,3,14,8,295.2192870113735,1,-56.25,87.5,13.904385740227472,366.66666666666663,61.53846153846154,83.5
CUST_00276,22,4,35,9,8,2,3,15,10,284.1231987057834,1,-81.81818181818183,75.0,15.682463974115668,400.0,74.28571428571429,78.0
CUST_00277,15,2,45,12,6,1,1,15,12,150.10138972681563,1,-86.66666666666667,83.33333333333334,15.002027794536312,1400.0,73.33333333333333,77.0
CUST_00278,18,7,29,15,8,2,2,9,15,204.06530750958913,1,-61.111111111111114,75.0,19.081306150191782,350.0,48.275862068965516,87.5
CUST_00279,28,26,35,29,10,8,3,2,3,32.774261419176746,0,-7.142857142857142,20.0,3.655485228383535,-33.33333333333333,17.142857142857142,96.0
CUST_00280,15,3,40,6,7,2,3,18,12,151.39304214126904,1,-80.0,71.42857142857143,15.02786084282538,500.0,85.0,77.0
CUST_00281,19,22,34,43,7,7,2,1,0,5.160076660421292,0,15.789473684210526,0.0,0.10320153320842584,-50.0,-26.47058823529412,94.0
CUST_00282,22,18,42,32,8,6,3,1,1,22.004971038992593,0,-18.181818181818183,25.0,1.4400994207798519,-66.66666666666666,23.809523809523807,93.0
CUST_00283,25,7,29,11,10,4,1,9,6,171.00197123636934,1,-72.0,60.0,9.420039424727387,800.0,62.06896551724138,82.0
CUST_00284,24,21,43,38,8,7,2,1,1,27.669831589236505,0,-12.5,12.5,1.55339663178473,-50.0,11.627906976744185,96.0
CUST_00285,27,20,30,37,8,10,3,2,3,14.777102562103334,0,-25.925925925925924,-25.0,3.295542051242067,-33.33333333333333,-23.333333333333332,93.0
CUST_00286,21,23,42,31,8,9,3,1,0,49.344126642159445,0,9.523809523809524,-12.5,0.9868825328431889,-66.66666666666666,26.190476190476193,93.5
CUST_00287,17,5,43,11,8,2,2,20,6,152.50341026562842,1,-70.58823529411765,75.0,9.050068205312568,900.0,74.4186046511628,78.0
CUST_00288,22,19,31,29,10,10,2,4,3,35.09053193117582,0,-13.636363636363635,0.0,3.7018106386235163,100.0,6.451612903225806,97.5
CUST_00289,26,24,49,32,9,6,2,1,1,48.715669217728106,0,-7.6923076923076925,33.33333333333333,1.9743133843545622,-50.0,34.69387755102041,90.5
CUST_00290,23,22,48,48,7,8,3,4,1,2.8952972011565214,0,-4.3478260869565215,-14.285714285714285,1.0579059440231304,33.33333333333333,0.0,99.5
CUST_00291,24,17,44,47,7,8,3,2,0,0.6332485779749597,0,-29.166666666666668,-14.285714285714285,0.012664971559499194,-33.33333333333333,-6.8181818181818175,95.0
CUST_00292,18,18,45,39,9,7,2,2,2,36.64679187775208,0,0.0,22.22222222222222,2.7329358375550417,0.0,13.333333333333334,97.0
CUST_00293,18,21,43,36,7,8,3,1,3,22.759888883971374,0,16.666666666666664,-14.285714285714285,3.4551977776794276,-66.66666666666666,16.27906976744186,95.0
CUST_00294,25,25,35,39,8,8,1,1,1,37.03899812282059,0,0.0,0.0,1.7407799624564118,0.0,-11.428571428571429,98.0
CUST_00295,18,19,31,43,9,9,1,2,0,27.643239424793226,0,5.555555555555555,0.0,0.5528647884958645,100.0,-38.70967741935484,93.5
CUST_00296,25,5,32,10,7,4,3,13,9,273.89954933287993,1,-80.0,42.857142857142854,14.477990986657598,333.33333333333337,68.75,79.0
CUST_00297,19,24,31,33,8,10,1,4,0,43.84956190924874,0,26.31578947368421,-25.0,0.8769912381849748,300.0,-6.451612903225806,96.5
CUST_00298,19,4,27,13,9,1,2,11,9,234.57101112362804,1,-78.94736842105263,88.88888888888889,13.691420222472562,450.0,51.85185185185185,85.5
CUST_00299,27,19,44,39,10,7,3,2,1,0.31889413759020324,0,-29.629629629629626,30.0,1.0063778827518042,-33.33333333333333,11.363636363636363,93.5
CUST_00300,21,24,41,48,7,8,1,4,2,5.197450967577982,0,14.285714285714285,-14.285714285714285,2.1039490193515595,300.0,-17.073170731707318,95.0
CUST_00301,21,22,45,29,8,8,1,1,1,44.86437359657296,0,4.761904761904762,0.0,1.8972874719314592,0.0,35.55555555555556,91.5
CUST_00302,23,23,32,46,7,10,1,4,0,29.594788166813824,0,0.0,-42.857142857142854,0.5918957633362765,300.0,-43.75,93.0
CUST_00303,28,18,37,37,9,8,2,3,2,22.637892615778693,0,-35.714285714285715,11.11111111111111,2.4527578523155737,50.0,0.0,95.0
CUST_00304,21,18,48,31,8,6,1,4,3,15.70166439060589,0,-14.285714285714285,25.0,3.314033287812118,300.0,35.41666666666667,90.0
CUST_00305,23,19,44,37,10,8,1,1,1,40.37984523402707,0,-17.391304347826086,20.0,1.8075969046805413,0.0,15.909090909090908,94.5
CUST_00306,27,16,36,38,8,6,3,2,2,19.812223133988553,0,-40.74074074074074,25.0,2.396244462679771,-33.33333333333333,-5.555555555555555,93.5
CUST_00307,22,20,35,28,10,9,3,2,0,23.102162443811945,0,-9.090909090909092,10.0,0.46204324887623893,-33.33333333333333,20.0,95.5
CUST_00308,17,2,25,5,7,2,1,14,10,252.94278930533403,1,-88.23529411764706,71.42857142857143,15.05885578610668,1300.0,80.0,82.5
CUST_00309,16,6,43,9,6,1,1,11,15,216.5146985753983,1,-62.5,83.33333333333334,19.330293971507967,1000.0,79.06976744186046,78.0
CUST_00310,23,17,31,42,7,7,3,4,3,24.806319560662764,0,-26.08695652173913,0.0,3.4961263912132554,33.33333333333333,-35.483870967741936,91.5
CUST_00311,24,18,41,34,8,8,2,4,1,1.7324721865752957,0,-25.0,0.0,1.034649443731506,100.0,17.073170731707318,93.5
CUST_00312,21,26,39,43,10,10,2,1,0,13.988799371948568,0,23.809523809523807,0.0,0.27977598743897136,-50.0,-10.256410256410255,95.5
CUST_00313,21,26,46,35,7,9,3,3,3,27.22589030170258,0,23.809523809523807,-28.57142857142857,3.544517806034052,0.0,23.91304347826087,92.0
CUST_00314,27,24,40,40,9,7,1,3,1,1.4651730268317342,0,-11.11111111111111,22.22222222222222,1.0293034605366347,200.0,0.0,98.5
CUST_00315,19,2,40,13,8,2,1,9,8,248.52966320643515,1,-89.47368421052632,75.0,12.970593264128702,800.0,67.5,78.0
CUST_00316,18,19,48,40,9,7,1,2,2,40.31051126796942,0,5.555555555555555,22.22222222222222,2.806210225359388,100.0,16.666666666666664,95.5
CUST_00317,27,16,41,46,8,10,1,4,2,8.777838383032538,0,-40.74074074074074,-25.0,2.175556767660651,300.0,-12.195121951219512,92.0
CUST_00318,18,19,49,35,7,10,2,1,2,45.89480929603232,0,5.555555555555555,-42.857142857142854,2.9178961859206463,-50.0,28.57142857142857,92.5
CUST_00319,20,21,35,38,7,6,1,2,0,42.324044378956735,0,5.0,14.285714285714285,0.8464808875791348,100.0,-8.571428571428571,98.0
CUST_00320,16,4,37,14,6,3,2,13,7,296.37910070736393,1,-75.0,50.0,12.92758201414728,550.0,62.16216216216216,82.5
CUST_00321,21,8,45,12,8,2,3,16,14,268.04876888933654,1,-61.904761904761905,75.0,19.36097537778673,433.3333333333333,73.33333333333333,77.0
CUST_00322,27,18,42,37,9,7,1,1,3,42.53784827675042,0,-33.33333333333333,22.22222222222222,3.8507569655350085,0.0,11.904761904761903,93.0
CUST_00323,24,2,30,14,8,2,3,17,6,290.50316903313814,1,-91.66666666666666,75.0,11.810063380662763,466.6666666666667,53.333333333333336,81.0
CUST_00324,19,19,41,38,8,6,3,3,3,0.5697810147749005,0,0.0,25.0,3.011395620295498,0.0,7.317073170731707,98.5
CUST_00325,19,21,38,31,7,6,2,4,3,48.45509125528426,0,10.526315789473683,14.285714285714285,3.9691018251056853,100.0,18.421052631578945,95.5
CUST_00326,22,5,36,13,9,1,2,20,14,247.6454344670216,1,-77.27272727272727,88.88888888888889,18.952908689340433,900.0,63.888888888888886,80.0
CUST_00327,20,23,32,29,9,6,2,3,0,3.710020088332966,0,15.0,33.33333333333333,0.07420040176665932,50.0,9.375,97.0
CUST_00328,24,18,32,45,7,8,3,4,0,21.56616670729304,0,-25.0,-14.285714285714285,0.43132333414586077,33.33333333333333,-40.625,90.5
CUST_00329,27,22,35,29,7,8,1,2,3,34.85983519036785,0,-18.51851851851852,-14.285714285714285,3.697196703807357,100.0,17.142857142857142,94.5
CUST_00330,23,4,34,9,7,1,1,14,14,232.4493950305743,1,-82.6086956521739,85.71428571428571,18.648987900611488,1300.0,73.52941176470588,78.0
CUST_00331,18,21,30,41,7,8,3,4,1,4.84934487407494,0,16.666666666666664,-14.285714285714285,1.0969868974814987,33.33333333333333,-36.666666666666664,93.0
CUST_00332,28,20,32,43,7,8,2,4,3,44.743874170273564,0,-28.57142857142857,-14.285714285714285,3.8948774834054714,100.0,-34.375,90.5
CUST_00333,28,24,42,33,9,9,2,2,3,2.230846234893785,0,-14.285714285714285,0.0,3.0446169246978756,0.0,21.428571428571427,93.5
CUST_00334,22,19,38,46,7,7,3,1,0,33.40705869488097,0,-13.636363636363635,0.0,0.6681411738976195,-66.66666666666666,-21.052631578947366,94.5
CUST_00335,21,8,43,8,10,1,2,16,11,294.84415561204526,1,-61.904761904761905,90.0,16.896883112240907,700.0,81.3953488372093,76.0
CUST_00336,25,25,37,43,9,6,2,1,1,6.014093737771664,0,0.0,33.33333333333333,1.1202818747554333,-50.0,-16.216216216216218,97.0
CUST_00337,17,3,31,8,7,1,2,9,15,215.3089868298761,1,-82.35294117647058,85.71428571428571,19.30617973659752,350.0,74.19354838709677,81.5
CUST_00338,25,3,44,9,8,1,1,14,13,209.6032491535554,1,-88.0,87.5,17.19206498307111,1300.0,79.54545454545455,71.5
CUST_00339,22,24,44,28,10,6,2,2,1,28.329696352755324,0,9.090909090909092,40.0,1.5665939270551066,0.0,36.36363636363637,91.0
CUST_00340,19,17,48,31,9,10,2,4,2,19.15217364385264,0,-10.526315789473683,-11.11111111111111,2.383043472877053,100.0,35.41666666666667,90.5
CUST_00341,27,23,31,33,9,9,1,4,0,19.789637211551593,0,-14.814814814814813,0.0,0.39579274423103183,300.0,-6.451612903225806,97.0
CUST_00342,18,2,40,9,8,1,2,20,9,196.64239467719196,1,-88.88888888888889,87.5,12.932847893543839,900.0,77.5,76.5
CUST_00343,25,2,32,7,8,4,2,12,11,240.7468698682876,1,-92.0,50.0,15.814937397365753,500.0,78.125,76.0
CUST_00344,25,19,43,43,9,6,3,2,0,15.556154664445444,0,-24.0,33.33333333333333,0.31112309328890886,-33.33333333333333,0.0,97.0
CUST_00345,20,24,48,28,8,7,1,1,1,1.653552225399263,0,20.0,12.5,1.0330710445079854,0.0,41.66666666666667,88.0
CUST_00346,23,19,38,39,10,10,2,1,0,12.09690472948058,0,-17.391304347826086,0.0,0.24193809458961157,-50.0,-2.631578947368421,97.5
CUST_00347,25,18,45,46,9,8,1,3,0,14.253468821738096,0,-28.000000000000004,11.11111111111111,0.28506937643476193,200.0,-2.2222222222222223,96.0
CUST_00348,20,25,36,35,8,7,2,4,0,43.2314965055524,0,25.0,12.5,0.864629930111048,100.0,2.7777777777777777,97.0
CUST_00349,25,2,40,7,7,1,1,12,14,270.76283537932295,1,-92.0,85.71428571428571,19.415256707586458,1100.0,82.5,72.0
CUST_00350,28,20,43,40,9,9,2,2,3,15.107254563717598,0,-28.57142857142857,0.0,3.302145091274352,0.0,6.976744186046512,94.5
CUST_00351,27,22,48,31,7,10,3,3,2,14.923796312664873,0,-18.51851851851852,-42.857142857142854,2.2984759262532974,0.0,35.41666666666667,89.0
CUST_00352,19,21,38,48,9,8,2,3,1,7.496464817707826,0,10.526315789473683,11.11111111111111,1.1499292963541565,50.0,-26.31578947368421,94.0
CUST_00353,15,8,44,11,8,2,3,8,15,224.60592426076803,1,-46.666666666666664,75.0,19.49211848521536,166.66666666666669,75.0,80.0
CUST_00354,24,22,42,29,8,8,3,2,3,45.326325275252735,0,-8.333333333333332,0.0,3.9065265055050546,-33.33333333333333,30.952380952380953,92.5
CUST_00355,26,20,35,45,8,8,1,4,1,37.045944578443404,0,-23.076923076923077,0.0,1.740918891568868,300.0,-28.57142857142857,92.0
CUST_00356,23,8,30,15,8,1,1,13,8,261.6314894014212,1,-65.21739130434783,87.5,13.232629788028424,1200.0,50.0,85.0
CUST_00357,23,21,38,46,9,9,1,4,0,43.31966848462698,0,-8.695652173913043,0.0,0.8663933696925397,300.0,-21.052631578947366,95.0
CUST_00358,27,17,45,34,7,9,3,3,3,2.703098532128756,0,-37.03703703703704,-28.57142857142857,3.054061970642575,0.0,24.444444444444443,89.5
CUST_00359,17,3,35,11,10,4,1,13,7,266.8411766150722,1,-82.35294117647058,60.0,12.336823532301445,1200.0,68.57142857142857,81.0
CUST_00360,28,18,40,48,7,6,2,3,1,38.05966406074996,0,-35.714285714285715,14.285714285714285,1.7611932812149993,50.0,-20.0,91.0
CUST_00361,20,23,32,32,10,9,2,4,3,19.165821002673034,0,15.0,10.0,3.3833164200534607,100.0,0.0,98.5
CUST_00362,21,21,30,38,8,6,3,1,1,11.313285564454173,0,0.0,25.0,1.2262657112890833,-66.66666666666666,-26.666666666666668,96.0
CUST_00363,19,3,28,11,10,3,1,9,5,194.7303380241208,1,-84.21052631578947,70.0,8.894606760482416,800.0,60.71428571428571,83.5
CUST_00364,26,25,46,38,10,7,2,4,2,37.50577911303417,0,-3.8461538461538463,30.0,2.7501155822606833,100.0,17.391304347826086,95.5
CUST_00365,24,16,37,35,8,7,3,1,1,6.158099087548047,0,-33.33333333333333,12.5,1.123161981750961,-66.66666666666666,5.405405405405405,95.0
CUST_00366,15,5,45,9,10,1,3,8,15,166.21701753165678,1,-66.66666666666666,90.0,18.324340350633136,166.66666666666669,80.0,77.0
CUST_00367,15,7,28,11,9,4,1,16,9,221.15945074916058,1,-53.333333333333336,55.55555555555556,13.423189014983212,1500.0,60.71428571428571,87.5
CUST_00368,28,26,30,37,10,6,3,3,1,20.941287588571278,0,-7.142857142857142,40.0,1.4188257517714256,0.0,-23.333333333333332,95.5
CUST_00369,23,7,44,6,8,1,1,15,8,241.35027140350942,1,-69.56521739130434,87.5,12.827005428070189,1400.0,86.36363636363636,73.0
CUST_00370,23,3,36,11,8,2,1,16,12,286.5534941193022,1,-86.95652173913044,75.0,17.731069882386045,1500.0,69.44444444444444,77.5
CUST_00371,25,21,37,28,7,6,1,4,1,47.472300786555806,0,-16.0,14.285714285714285,1.949446015731116,300.0,24.324324324324326,93.5
CUST_00372,16,7,28,9,7,4,2,12,12,157.5120293719421,1,-56.25,42.857142857142854,15.150240587438843,500.0,67.85714285714286,86.0
